wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
5.0,1.0,1.0,4.0,22.0,8.0,3.0,1.0,5.0,0.75,122.0,0.0,0.0,0.0,0.6,0,0,23.2,13.0,3.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999967938722138
10.0,2.0,0.0,3.0,34.0,45.0,0.0,3.0,10.0,2.0,341.0,0.0,0.0,0.181818,0.275,0,0,33.1,5.0,2.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999977
1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9895598340627728
18.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,10.0,0.329412,830.0,1.0,0.0,0.0,0.685185,0,0,44.833333,8.0,3.1111,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999921788
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,0.0,0.0,0.97619,0.75,1,1,5.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.998112975005574
6.0,3.0,0.0,28.0,37.0,0.0,1.0,27.0,6.0,0.333333,263.0,1.0,2.0,0.934211,0.305556,2,7,42.333333,4.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996334696
42.0,3.0,0.0,6.0,69.0,759.0,2.0,4.0,40.0,0.914634,399.0,1.0,0.0,0.735099,0.14652,3,14,8.452380999999999,2.0,0.9762,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
13.0,1.0,0.0,2.0,27.0,0.0,1.0,1.0,13.0,0.694444,168.0,0.0,1.0,0.0,0.4,0,0,11.692308,6.0,1.6923,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999937281406
17.0,1.0,0.0,9.0,73.0,0.0,1.0,9.0,16.0,0.78125,345.0,1.0,3.0,0.0,0.228758,0,0,18.941176,1.0,0.9412,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999994434
12.0,1.0,0.0,15.0,37.0,0.0,15.0,1.0,5.0,0.709091,344.0,1.0,0.0,0.0,0.4375,0,0,27.25,5.0,2.0833,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999986253758523
8.0,3.0,0.0,28.0,63.0,0.0,1.0,27.0,7.0,0.5428569999999999,498.0,1.0,2.0,0.8888889999999999,0.354167,1,9,60.625,14.0,3.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999799144
5.0,1.0,0.0,6.0,5.0,10.0,6.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.333333,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999878812782392
83.0,2.0,0.0,11.0,178.0,0.0,1.0,10.0,76.0,0.843089,1124.0,1.0,1.0,0.5147930000000001,0.116466,2,10,12.361446,10.0,1.2048,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
22.0,2.0,0.0,40.0,59.0,185.0,9.0,33.0,21.0,0.52381,751.0,1.0,0.0,0.622642,0.199301,2,4,33.090909,7.0,1.5909,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5.0,2.0,1.0,5.0,18.0,2.0,1.0,5.0,4.0,0.625,142.0,0.5,1.0,0.8235290000000001,0.5,1,4,27.0,14.0,3.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999438325264454
8.0,2.0,0.0,17.0,29.0,0.0,17.0,0.0,8.0,0.714286,120.0,0.0,0.0,0.666667,0.34375,0,0,13.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999681198404
8.0,2.0,0.0,17.0,57.0,20.0,0.0,17.0,6.0,0.824176,578.0,0.769231,0.0,0.5,0.328571,0,0,69.625,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999845
6.0,3.0,0.0,2.0,7.0,3.0,1.0,1.0,6.0,0.8,34.0,0.666667,0.0,0.975124,0.666667,1,2,4.1666669999999995,1.0,0.8333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999954708375006
17.0,5.0,1.0,17.0,41.0,0.0,8.0,11.0,16.0,0.645833,282.0,0.666667,2.0,0.892857,0.165775,2,9,15.411765,7.0,1.8824,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999996836
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.7607082239569958
3.0,1.0,0.0,20.0,4.0,0.0,20.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,0.555556,0,0,5.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999798357188068
2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,315.0,0.0,0.0,0.97619,1.0,0,0,156.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6676027204782943
13.0,1.0,0.0,4.0,49.0,64.0,2.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999994332626
110.0,1.0,1.0,2.0,133.0,5985.0,1.0,1.0,110.0,0.990826,820.0,1.0,0.0,0.0,0.190909,0,0,6.409091,18.0,1.3364,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,5.0,0.0,5.0,11.0,1.0,0.0,5.0,2.0,2.0,66.0,0.0,0.0,0.982143,0.75,3,8,31.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999200840759368
3.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,6.0,0.0,0.0,0.972603,0.666667,0,0,1.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6565753044694796
8.0,2.0,0.0,4.0,28.0,6.0,2.0,2.0,8.0,0.761905,471.0,0.0,0.0,0.708333,0.4375,1,1,57.125,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999839356
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
37.0,3.0,1.0,9.0,69.0,180.0,1.0,8.0,34.0,0.7,725.0,0.8,2.0,0.682692,0.171171,2,9,18.459459,12.0,2.2973,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999992305776
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9968775323405832
22.0,1.0,0.0,3.0,56.0,221.0,1.0,2.0,20.0,0.964286,402.0,1.0,1.0,0.0,0.143939,0,0,17.090909,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,190.0,0.0,0.0,0.974359,1.0,0,0,94.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6673534094033604
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,600.0,0.0,0.0,0.97619,1.0,0,0,299.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999830903570244
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9968775323405832
7.0,3.0,3.0,18.0,25.0,0.0,10.0,11.0,7.0,0.416667,175.0,1.0,2.0,0.934211,0.357143,2,4,23.714286,3.0,1.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999921541216
4.0,1.0,0.0,2.0,10.0,6.0,2.0,0.0,3.0,2.0,39.0,0.0,0.0,0.0,0.875,0,0,8.75,2.0,1.25,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6739244833883381
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,0.0,0.0,0.97619,0.75,1,1,5.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.998112975005574
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6418927630064094
12.0,4.0,0.0,4.0,22.0,4.0,1.0,3.0,11.0,0.636364,149.0,0.25,0.0,0.921875,0.25,3,15,11.083333,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999950737708
5.0,6.0,0.0,5.0,13.0,0.0,1.0,5.0,3.0,0.75,130.0,0.5,0.0,0.979021,0.366667,1,1,24.6,17.0,4.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.97276385406322
10.0,3.0,0.0,6.0,12.0,37.0,6.0,2.0,10.0,0.933333,53.0,0.8,0.0,0.956098,0.4,1,1,3.8,1.0,0.9,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999771536
2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,315.0,0.0,0.0,0.97619,1.0,0,0,156.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6676027204782943
18.0,1.0,0.0,61.0,33.0,29.0,61.0,2.0,14.0,1.02416,489.0,0.053571,0.0,0.0,0.336134,0,0,19.944444,3.0,0.7222,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,2.0,0.0,4.0,38.0,0.0,1.0,3.0,7.0,0.5,183.0,1.0,1.0,0.829268,0.25,1,6,21.625,2.0,1.125,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999978534673314
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,1.0,1.0,26.0,22.0,20.0,26.0,0.0,6.0,1.0,179.0,1.0,0.0,0.0,0.314286,0,0,20.75,7.0,1.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999997246396
17.0,1.0,0.0,20.0,26.0,46.0,19.0,1.0,16.0,0.96875,728.0,0.1,0.0,0.0,0.333333,0,0,41.235294,12.0,5.0588,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
10.0,1.0,0.0,8.0,54.0,17.0,1.0,8.0,4.0,0.654321,423.0,1.0,1.0,0.0,0.275,0,0,40.4,9.0,2.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999653455223
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9968775323405832
13.0,3.0,0.0,40.0,36.0,22.0,36.0,5.0,12.0,0.75,331.0,0.0,0.0,0.8658540000000001,0.182692,2,22,24.30769200000001,13.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,3.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0,0,5.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6579532695304141
10.0,1.0,0.0,8.0,21.0,0.0,1.0,8.0,10.0,0.7111109999999999,205.0,0.0,5.0,0.0,0.4,0,0,18.5,3.0,1.7,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999878019844
28.0,3.0,0.0,46.0,64.0,374.0,8.0,40.0,26.0,1.0,426.0,0.0,0.0,0.564516,0.181548,1,3,14.178571,10.0,1.6786,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
21.0,2.0,0.0,42.0,49.0,190.0,16.0,29.0,19.0,2.0,470.0,0.0,0.0,0.622642,0.23809499999999997,2,4,21.380952,7.0,1.5714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
7.0,1.0,0.0,3.0,8.0,9.0,2.0,1.0,0.0,0.833333,52.0,1.0,1.0,0.0,0.28571399999999997,0,0,5.571429,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.4929131040135589
9.0,3.0,0.0,57.0,49.0,0.0,34.0,24.0,8.0,0.583333,536.0,1.0,2.0,0.910256,0.3125,2,8,58.222221999999995,5.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,2.0,18.0,15.0,6.0,18.0,0.0,3.0,1.333333,1008.0,0.0,0.0,0.926829,0.333333,0,0,235.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,614.0,0.0,0.0,0.97619,1.0,0,0,306.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999993373981729
2.0,5.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,37.0,0.0,0.0,0.982456,0.75,1,6,17.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999155351265262
14.0,2.0,0.0,10.0,29.0,0.0,8.0,2.0,14.0,0.269231,332.0,1.0,1.0,0.785714,0.410714,1,1,22.571429,6.0,1.6429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999976829
9.0,5.0,2.0,25.0,29.0,22.0,3.0,23.0,9.0,0.75,214.0,1.0,1.0,0.925234,0.259259,3,4,22.444444,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999998956
8.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,8.0,0.52381,217.0,0.833333,0.0,0.0,0.583333,0,0,25.375,4.0,1.875,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999994815447448
12.0,1.0,0.0,5.0,23.0,54.0,0.0,5.0,12.0,0.454545,139.0,1.0,1.0,0.0,0.533333,0,0,10.5,1.0,0.8333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999916
6.0,3.0,0.0,28.0,55.0,3.0,2.0,27.0,5.0,0.6,318.0,1.0,2.0,0.918033,0.361111,1,6,51.666667,9.0,2.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999974212322
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6682802443020984
9.0,5.0,0.0,7.0,26.0,28.0,1.0,6.0,5.0,0.8125,202.0,0.5,1.0,0.927928,0.416667,2,8,21.222222,7.0,2.4444,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998367914152
7.0,1.0,0.0,12.0,37.0,21.0,5.0,7.0,7.0,2.0,256.0,0.0,0.0,0.0,0.404762,0,0,35.57142899999999,4.0,1.2857,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999650993
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6682802443020984
2.0,5.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,36.0,0.0,0.0,0.982143,0.75,2,7,16.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9996082463615376
13.0,1.0,0.0,6.0,46.0,8.0,2.0,5.0,9.0,0.716667,528.0,0.7,0.0,0.0,0.221154,0,0,38.846154,35.0,4.0769,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999095092
44.0,1.0,0.0,38.0,44.0,946.0,34.0,5.0,44.0,1.023256,52.0,0.0,0.0,0.0,0.23737399999999995,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,1.0,0.0,1.0,23.0,1.0,1.0,0.0,2.0,2.0,145.0,0.0,0.0,0.0,0.5,0,0,71.5,8.0,4.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9928510157971868
4.0,4.0,0.0,9.0,32.0,6.0,2.0,9.0,3.0,1.333333,122.0,0.0,0.0,0.985915,0.625,1,1,29.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999718669659958
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6386628978354779
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,1.5,26.0,0.0,0.0,0.953488,0.555556,1,1,7.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998296277797794
10.0,5.0,0.0,9.0,16.0,27.0,1.0,8.0,9.0,0.8444440000000001,79.0,1.0,0.0,0.945205,0.263889,2,5,6.4,2.0,0.9,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999817708
39.0,1.0,0.0,1.0,55.0,467.0,1.0,0.0,38.0,0.776316,163.0,1.0,0.0,0.0,0.25640999999999997,0,0,3.128205,1.0,0.9744,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999972116048
20.0,1.0,0.0,53.0,45.0,188.0,51.0,2.0,19.0,0.947368,326.0,1.0,0.0,0.0,0.236842,0,0,15.25,5.0,1.95,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6707078272715976
8.0,5.0,0.0,11.0,15.0,18.0,1.0,10.0,7.0,0.961039,120.0,1.0,0.0,0.958333,0.47618999999999995,1,2,12.625,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999974475822
7.0,3.0,0.0,23.0,34.0,0.0,0.0,23.0,7.0,0.0,168.0,1.0,1.0,0.934211,0.28571399999999997,2,7,22.857143,2.0,1.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999939680766
3.0,3.0,0.0,11.0,12.0,3.0,1.0,10.0,3.0,1.5,47.0,0.0,0.0,0.95,0.5,1,6,14.333332999999998,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999074628765148
20.0,1.0,0.0,11.0,55.0,106.0,1.0,10.0,12.0,0.723684,589.0,1.0,1.0,0.0,0.215789,0,0,28.05,6.0,1.3,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,1.0,0.0,3.0,7.0,3.0,3.0,0.0,3.0,2.0,33.0,0.0,0.0,0.0,0.555556,0,0,10.0,3.0,1.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9935962997577286
15.0,3.0,11.0,21.0,50.0,101.0,16.0,7.0,10.0,0.904762,295.0,0.666667,2.0,0.933333,0.348148,0,0,18.466667,1.0,0.9333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
8.0,3.0,0.0,12.0,34.0,8.0,1.0,11.0,8.0,0.785714,166.0,0.5,1.0,0.965517,0.3,2,5,19.5,16.0,2.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999997823064
3.0,2.0,1.0,31.0,30.0,3.0,22.0,29.0,3.0,2.0,224.0,0.0,0.0,0.98913,0.761905,0,0,73.666667,5.0,1.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999997829216752
5.0,3.0,0.0,15.0,41.0,4.0,0.0,15.0,4.0,0.5,230.0,1.0,1.0,0.9375,0.36,2,5,44.8,12.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999968936967042
30.0,1.0,1.0,9.0,33.0,0.0,9.0,0.0,30.0,0.544828,934.0,0.8,0.0,0.0,0.4,0,0,29.966667,5.0,2.1667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,27.0,1.0,0.0,26.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998556652054266
14.0,1.0,0.0,24.0,26.0,15.0,22.0,2.0,11.0,0.93311,405.0,0.391304,4.0,0.0,0.461538,0,0,26.285714,11.0,2.0714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999999992
2.0,5.0,0.0,8.0,14.0,1.0,1.0,7.0,1.0,2.0,51.0,0.0,0.0,0.995283,0.625,2,2,24.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9962794192175504
62.0,1.0,0.0,26.0,151.0,1523.0,22.0,8.0,55.0,0.90811,1407.0,0.8421049999999999,3.0,0.0,0.115207,0,0,21.080645,15.0,1.7258,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
18.0,5.0,0.0,19.0,48.0,13.0,5.0,15.0,16.0,0.8,245.0,0.8,2.0,0.858333,0.185185,4,14,12.333333,3.0,1.3889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
9.0,1.0,0.0,3.0,33.0,36.0,1.0,2.0,6.0,2.0,341.0,0.0,0.0,0.0,0.5,0,0,36.888889,9.0,4.1111,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999989569072
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1243.0,0.0,0.0,0.974359,1.0,0,0,620.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999999999998624
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.996966573545484
5.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,5.0,0.5,41.0,1.0,0.0,0.0,0.466667,0,0,6.8,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999794190214488
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0,0,12.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6532592755632161
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,0.0,0.0,0.97619,0.75,1,1,5.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9979311599875772
15.0,1.0,0.0,3.0,16.0,103.0,2.0,1.0,13.0,0.928571,47.0,1.0,1.0,0.0,0.380952,0,0,2.066667,1.0,0.8667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
42.0,1.0,0.0,4.0,68.0,375.0,1.0,3.0,29.0,0.780488,2063.0,1.0,0.0,0.0,0.226481,0,0,47.833333,33.0,3.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
6.0,3.0,0.0,7.0,23.0,9.0,1.0,7.0,6.0,0.8857139999999999,132.0,0.857143,1.0,0.934211,0.361111,2,12,19.833333,1.0,0.8333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999727019606
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.996966573545484
3.0,1.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.666667,0,0,2.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9917683866988368
3.0,4.0,0.0,16.0,17.0,0.0,0.0,16.0,3.0,0.0,108.0,1.0,2.0,0.979592,0.4444439999999999,3,13,34.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999990229805715
3.0,1.0,0.0,5.0,8.0,0.0,1.0,4.0,0.0,0.833333,84.0,0.0,2.0,0.0,0.466667,0,0,25.0,4.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,False,0.4372713841098617
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,338.0,0.0,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6667041893959026
5.0,3.0,0.0,6.0,13.0,10.0,3.0,3.0,5.0,1.25,47.0,0.0,0.0,0.98,0.7,2,4,8.2,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999995664761062
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555556,0,0,7.0,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.08413758175747739
3.0,3.0,0.0,7.0,8.0,3.0,2.0,5.0,3.0,1.5,24.0,0.0,0.0,0.952381,0.555556,1,1,6.6666669999999995,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998234712800972
42.0,1.0,0.0,3.0,68.0,375.0,1.0,2.0,29.0,0.79925,2067.0,0.923077,0.0,0.0,0.226481,0,0,47.904762,33.0,3.1429,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6707078272715976
